,Author,Quotes,Likes,Tags
1233,Dee Waldeck,"“We need to grow as a human being and make the choices that help create the person we want to be, the person we inspire to be.”",0,"['choices,', 'create,', 'growth,', 'individual,', 'inspire,', 'motivational,', 'positivity']"
1234,Dee Waldeck,"“Want to know a secret? You can be happy! You can choose to be happy, and in the vast majority of circumstances there’s no one who can stop YOU except yourself!”",0,"['choices,', 'circumstances,', 'courage,', 'firm-belief,', 'happiness,', 'motivational,', 'positive-attitude,', 'positive-mindset,', 'self-confidence,', 'stance-in-life']"
1235,D.L. Lewis,"“I' am brave. I am invincible. I am a conquer. Go ahead, send your armies of naysayers, I will be followed by a hoard of lions called supporters.”",0,"['dreams-quotes,', 'inspirational,', 'inspired-soul,', 'live-in-the-moment,', 'motivational']"
1236,kartik  kumar,“The fact that I'm going to die one day makes me realise that nothing in life really matters more than our own happiness.”,0,"['happiness,', 'motivational,', 'peace']"
1237,kartik kumar,“Imagining yourself to be in the place of a person who failed in handling a problem in his life and thinking that you could have done it better in his place is bullsh*t.”,0,"['motivational,', 'self-reflection']"
1238,Lisa D'Anna ,“A Violin Is Pretty To Look At-But It Is The Music That Generates Its Beauty”,0,"['beauty,', 'inspirational,', 'motivational,', 'real-beauty']"
1239,Abhijit Naskar,"“If you want light, burn, burn 'n burn again.”",0,"['humanitarian,', 'life-lessons,', 'light,', 'light-bringer,', 'motivational,', 'reformer,', 'sacrifice-quotes,', 'selfless-service,', 'selflessness,', 'social-work']"
1240,Kuntal Chakraborty,"“You're the strongest part of my memory and the biggest lie of my life ""- By Kuntal Chakraborty.”",0,"['inspirational,', 'love,', 'motivational']"
1241,Marie Helen Abramyan,"“Time is always new, for dreams to come true",0,"['competition,', 'destiny,', 'inspirational,', 'lyrics,', 'motivational,', 'songwriter,', 'timee,', 'yourstory']"
1242,Anuj Jasani,"“When you focus on solving the big problems of this world, you will eventually find big solutions for those problems.”",0,"['entrepreneurship,', 'inspirational,', 'life,', 'motivational,', 'problems,', 'solutions,', 'startups,', 'success,', 'truth,', 'wisdom']"
1243,Anuj Jasani,"“If you think you can create something that can change the world then do it and change the world, don't wait for people's approval.”",0,"['action,', 'crazy,', 'create,', 'dreams,', 'idea,', 'innovation,', 'invention,', 'motivational,', 'people,', 'success']"
1244,Anuj Jasani,“Where you find the end is the real beginning.”,0,"['actions,', 'beginning,', 'end,', 'failures,', 'goals,', 'life,', 'motivational,', 'process,', 'spirituality,', 'success']"
1245,Anuj Jasani,"“Sometimes you start early and finish later, it does not mean that you have taken more time, it means that you experienced much more than others.”",0,"['experience,', 'failures,', 'finish,', 'inspirational,', 'lesson,', 'life,', 'motivational,', 'process,', 'start,', 'wisdom']"
1246,Anuj Jasani,“The person who experience failures till death is really the biggest and successful example of never giving up.”,0,"['example,', 'experience,', 'failures,', 'give-up,', 'hustle,', 'motivational,', 'never-give-up,', 'success,', 'unstoppable,', 'wisdom']"
1247,Anuj Jasani,"“Always look at the results of your actions, you will learn the lesson of success from there.”",0,"['actions,', 'failures,', 'inspirational,', 'lesson,', 'life,', 'motivational,', 'observation,', 'results,', 'success,', 'wisdom']"
1248,Anuj Jasani,“One cannot experience the fragrance of success without experiencing the depths of the dirt.”,0,"['dirt,', 'experience,', 'failures,', 'fragrance,', 'inspirational,', 'life,', 'motivational,', 'success,', 'truth,', 'wisdom']"
1249,Anuj Jasani,“Focus on one thing and be blind for everything else so that the whole world can see you shining.”,0,"['concentrate,', 'entrepreneurship,', 'focus,', 'goals,', 'life,', 'motivational,', 'shining,', 'success,', 'vision,', 'wisdom']"
1250,Anuj Jasani,“Learn to live a happy life even in adversity.”,0,"['adversity,', 'dreams,', 'failures,', 'happiness,', 'hope,', 'inspirational,', 'life,', 'motivational,', 'spirituality,', 'wisdom']"
1251,John C. Maxwell,"“How do you cultivate optimism? By learning the secret of contentment. If you can learn that, then no matter what happens to you, you can weather the storm and build on the good you find in any situation.”",0,"['contentment,', 'failing-forward,', 'inspirational,', 'john-c-maxwell,', 'motivational,', 'optimism,', 'quote,', 'quote-of-the-day,', 'self-help']"
1252,Dr Purushothaman Kollam,"“You have no control over other people's actions, but you do have power over how you react and respond to them.”",0,"['control,', 'lessons-in-life,', 'mind-quotes,', 'motivational,', 'success']"
1253,Abhijit Naskar,“Behind every triumph there's a thousand tragedies.”,0,"['ambition,', 'failure,', 'life-goals,', 'motivational,', 'perseverance,', 'resilience,', 'success,', 'success-and-attitude,', 'triumph,', 'victory']"
1254,Tshepo Ramodisa,"“Having both normal eyes doesn't necessarily mean ability to see. There are so many individuals with both normal eyes, such powerful potential to see... But they can't see anything.”",0,['motivational']
1255,Tahereh Mafi,"“If I considered other people's mediocre standards a sufficient metric by which to measure my own accomplishments, I'd have never amounted to anything.”",0,"['books,', 'goals-in-life,', 'inspirational,', 'motivation,', 'motivational,', 'power-of-thoughts']"
1256,Dr. k. Bharathi,"“If you have not done something to improve a human's life in some way, you have not truly lived.”",0,"['empathy,', 'inspirational-quotes,', 'motivational']"
1257,Aron Micko H.B,"“Sad but sometimes clever""",0,"['inspirational-quotes,', 'literature-quotes,', 'motivational,', 'poetry-quotes,', 'story']"
1258,Laura Monnett,“Sometimes transformation begins with darkness.,0,"['awakening,', 'growth,', 'healing,', 'inspirational,', 'inspirational-quotes,', 'motivational,', 'poetry,', 'prose,', 'rose-under-cypresses']"
1259,Brendon Thutso,“Each day is meant to edify you and equip you with the necessary tools for you to reach your destiny.”,0,"['hope,', 'life,', 'motivational,', 'purpose']"
1260,C. Toni Graham,"“My belief is that we have an opportunity, each and every day, to make choices that can have a positive impact, or not. Each day we awake is like a reset. Decide each day to make impactful choices.”",5,"['christian,', 'growth,', 'inspirational,', 'inspiring,', 'introspective,', 'memoir,', 'motivating,', 'motivational,', 'personal-development,', 'self-help']"
1261,Dr Anhad Kaur Suri,"“If you’ve had to make an effort to fit in, then it concludes that you’ve been trying on the wrong size.”",2,"['effort,', 'fitting-in,', 'humor,', 'jeans,', 'motivational,', 'society']"
1262,Ratna Srivastava,“There's a little bit of wrong in every right and a little bit of right in every wrong.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1263,Ratna Srivastava,“When you love people you don't want to remember how they died. You want to remember how they lived.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1264,Ratna Srivastava,"“When one has a mighty opponent that can't be defeated, it is wiser to become its friend rather than an enemy.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1265,Dave Thomas,“You can do what you want to do.”,0,['motivational']
1266,Neka Arnold-Scott,"“Becoming the most authentic version of yourself isn't about finding yourself, but remembering who you are.”",0,"['empowerment-of-women,', 'inspirational,', 'motivational']"
1267,Zary Greer Manning,“A Fulfilling Life = Purpose + Happiness - Hinderances”,0,"['motivational,', 'motivational-quotes']"
1268,Chima Ogbonnaya,"“Be more than what people think you are, Be great!”",0,"['motivational,', 'motivational-inspirational,', 'motivational-quotes']"
1269,Grace in Tension by Claire McGarry,“That's what grace does: It lights a candle in the dark so the gifts it holds can come to light.”,0,"['faith,', 'god,', 'hope,', 'inspirational,', 'life,', 'life-lessons,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1270,Grace in Tension by Claire McGarry,"“When we loosen our hold on our emotions, they no longer have a hold on us.”",0,"['faith,', 'god,', 'hope,', 'inspirational,', 'life,', 'life-lessons,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1271,Kristen Butler,“I was proud of myself for how well I 'managed' and refused to give up on my dreams.”,0,"['dreams,', 'encouragement,', 'motivational,', 'never-give-up,', 'positivity,', 'proud']"
1272,Abhijit Naskar,“Suffering is power.”,0,"['inspirational,', 'inspiring,', 'life-lessons,', 'misery,', 'motivational,', 'pearls-of-wisdom,', 'sadness-quotations,', 'sorrow,', 'suffering,', 'suffering-quote']"
1273,Grace in Tension: Discover Peace with Martha and Mary by Claire McGarry,“There's no better place to realign ourselves than at the feet of Jesus.”,0,"['faith,', 'god,', 'hope,', 'inspirational,', 'life,', 'life-lessons,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1274,Grace in Tension: Discover Peace with Martha and Mary by Claire McGarry,“That's what grace does: It lights a candle in the dark so the gift it holds can come to light.”,0,"['christianity,', 'faith,', 'god,', 'hope,', 'inspirational,', 'life,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1275,Grace in Tension: Discover Peace with Martha and Mary by Claire McGarry,"“When we loosen our hold on our emotions, they no longer have a hold on us.”",0,"['christianity,', 'faith,', 'god,', 'hope,', 'inspirational,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1276,Grace in Tension: Discover Peace with Martha and Mary by Claire McGarry,“I believe the 'better part' isn't just what Mary chooses but how she chooses.”,0,"['christianity,', 'faith,', 'god,', 'hope,', 'inspirational,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1277,Abhijit Naskar,"“We shall never have a world without errors, but the world that we do have can be a beautiful place if we just had the willingness to correct our errors.”",0,"['correction,', 'errors,', 'inspiring,', 'life-lessons,', 'making-mistakes,', 'motivational,', 'pearls-of-wisdom,', 'self-correction,', 'self-corrective,', 'self-regulation']"
1278,Abhijit Naskar,“Scars hold the cure.”,0,"['brainy-quotes,', 'inspiring,', 'life-lessons,', 'motivational,', 'pain,', 'scars,', 'sufi-poets,', 'sufi-wisdom,', 'wounded,', 'wounds']"
1279,Anuj Jasani,"“Failures are part of your life, it comes in your life to test how much you desire to be successful.”",0,"['dreams,', 'entrepreneurship,', 'failures,', 'goals,', 'innovations,', 'inspirational,', 'motivational,', 'startups,', 'success,', 'wisdom']"
1280,Grace in Tension: Discover Peace with Martha and Mary by Claire McGarry,"“Trying to do enough in order to be enough, we keep grabbing that rope and pulling it with all our might.”",0,"['christianity,', 'faith,', 'god,', 'hope,', 'inspirational,', 'motivational,', 'religion,', 'spirituality,', 'wisdom']"
1281,Alexander McEwen,“The fastest way to get over anything in your life is by revisiting it and giving it a different meaning”,0,"['inspirational,', 'motivation,', 'motivational,', 'self-help,', 'self-love']"
1282,Yates Christopher j.,"“Someone else had come out with that old line about winning not being everything. Probably Emilia, that’s exactly the sort of thing she liked to believe. And then one of us replied … perhaps even me, I’m not sure … one of us said, Of course winning is everything. Why else do you think we call ourselves the human race?”",0,"['black-chalk,', 'motivational']"
1283,Christopher J. Yates,"“Someone else had come out with that old line about winning not being everything. Probably Emilia, that’s exactly the sort of thing she liked to believe. And then one of us replied … perhaps even me, I’m not sure … one of us said, Of course winning is everything. Why else do you think we call ourselves the human race?”",0,['motivational']
1284,Ntsiki KaCaleni,“Have clear INTENTION to win and then pay ATTENTION to your intention.,0,"['motivational,', 'motvation']"
1285,Benny Lewis,“The trick is to keep trying until you find a way that produces real,0,"['learning,', 'methods,', 'motivational']"
1286,Lailah Gifty Akita,"“In any hardship, do not lose heart.”",0,"['faith,', 'hardship,', 'motivational']"
1287,Sukant Ratnakar,“There is no end to greed. The top is an illusion. Wealth is a moving target. We need to realize that we are following infinity.”,0,"['desire,', 'greed,', 'happiness,', 'inspirational,', 'motivational,', 'success,', 'wealth']"
1288,Shaa Zainol,“It's not about appealing others when you pursue your goals; it's about satiating your deepest desires. Don't pay attention to what other people think.”,0,"['goals,', 'inspirational,', 'love-yourself-quotes,', 'minding-your-business,', 'motivational,', 'pursue-your-dreams']"
1289,Dee Waldeck,"“Learn to love who you are and what you do, and most of all, be proud of yourself.”",0,"['action,', 'motivational,', 'positive-thinking,', 'pride,', 'self-awareness,', 'self-confidence,', 'self-esteem,', 'self-love,', 'self-worth']"
1290,Anuj Jasani,"“Focus on your dreams and goals, even if people call you crazy or mad and one day they will call you crazy bastard because of your achievements.”",0,"['crazy,', 'entrepreneurship,', 'family,', 'focus,', 'friends,', 'judgmental,', 'motivational,', 'opinion,', 'people,', 'startups']"
1291,Ratna Srivastava,"“If your mind is in chains, nothing can free you. If your mind is free, nothing can enslave you. You can't become anyone's prisoner before becoming your own prisoner first,",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'ratna-srivastava,', 'wisdom']"
1292,Ratna Srivastava,“Sometimes nothing happens for centuries; sometime so much happens in a few seconds.Sometimes nothing changes all your life; sometimes one moment changes your whole existence.Sometimes a lifetime of love fails to suffice; sometimes just a word is enough...!,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'ratna-srivastava,', 'wisdom']"
1293,Ratna Srivastava,"“There's a land somewhere out there, beyond ours, beyond stars, beyond the sun;And the clouds that you see floating in the blue sky are only the floor I walk barefoot on...",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1294,Ratna Srivastava,“If you are wise but weak your wisdom is futile; if you are fearless but fool your courage is a waste.Wisdom and fearlessness go hand in hand. One is quite useless without the other.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1295,Ratna Srivastava,“But even hope can do nothing for you if you do nothing other than hope.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1296,Ratna Srivastava,"“When you have purpose, it flashes through your eyes, blazes through your gait, rings in your step and shines through every single thing you do. The beauty of purpose is if it's there it's everything. If it isn't there, it's nothing.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1297,Ratna Srivastava,"“The outcome of a mistake determines it was a mistake or not, because the problem with them is often times you don't know if you are making one.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1298,Ratna Srivastava,“So you think a grain of sand is nothing? Try putting it in your eyes.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1299,Ratna Srivastava,“Mind is a technology we haven't started using yet.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1300,Ratna Srivastava,"“Depending on how you look at it, even hell can be a paradise, or paradise a hell.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1301,Ratna Srivastava,“New problems need new solutions. And new solutions bring new problems.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1302,Ratna Srivastava,“I get a different view of this world. I look at the stars!,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1303,Ratna Srivastava,"“There are things that are so easy that their very ease render them difficult for people to comprehend, and they assume that since it can't be so easy, must be infinitely difficult.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1304,Ratna Srivastava,"“When we focus on our weaknesses, we become normal. When we focus on our strengths we become extraordinary.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1305,Ratna Srivastava,"“If you always do what you always did, you will always do what you always did.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1306,Ratna Srivastava,“One tends to look at life a whole lot differently when one realises they may lose it soon.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1307,Ratna Srivastava,“Sometimes honour brings you insult. Sometimes shame gets you fame.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1308,Ratna Srivastava,“The only cure to bitches is bitching.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1309,Ratna Srivastava,“Let bitches be bitches; they get to do what they do best while you get your peace of mind and a good laugh!,0,"['bitches,', 'emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1310,Ratna Srivastava,“Those who need it seek it. Those who seek it find it.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1311,Ratna Srivastava,"“For a learner, every obstacle, every failure, every difficulty, every enemy, every stumbling block turns into lessons and opportunities. For a non-learner, every opportunity, every chance, every solution, every path is nothing more than a hurdle.It's your attitude that makes the difference.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1312,Ratna Srivastava,“Survival is just another fancy word for your fear of dying.,0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1313,Neelam Saxena Chandra,"“When a woman who has been wounded decides to do something, there is no halt. The thorns fail to prick, the darkness refuses to bother and stones along the path keep breaking. A lighted path emerges automatically.”",0,"['darkness-to-light,', 'inspirational,', 'motivational,', 'neelam-saxena-chandra-quotes,', 'woman,', 'women,', 'wounds']"
1314,Anuj Jasani,“A burning desire to make your dreams come true can create possibilities to make your impossible dreams possible.”,0,"['burning-desire,', 'dreams,', 'faith,', 'goals,', 'impossible,', 'money,', 'motivational,', 'possible,', 'success,', 'vision']"
1315,Anuj Jasani,"“Consistency, Perseverance, Patience and Passion are the four pillars of success.”",0,"['consistency,', 'dreams,', 'failures,', 'goals,', 'motivational,', 'passion,', 'patience,', 'perseverance,', 'success,', 'wisdom']"
1316,Shaa Zainol,"“All the modest accomplishment is significant because every accomplishment counts, and you must celebrate them all, no matter how small.”",0,"['accomplishments,', 'achievement-quotes,', 'celebrate-quotes,', 'inspirational-quotes,', 'motivational,', 'small-achievement']"
1317,Maryam.Sh.G,“My life is a beautiful mess that I dare to own”,0,"['chaotic-equilibrium,', 'motivational,', 'poetry,', 'poetry-quotes,', 'self-love']"
1318,Ratna Srivastava,"“Man's beliefs are so powerful, so strong; take them away and he is suddenly nothing.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1319,Ratna Srivastava,"“You strive, toil and sweat to get it. You kill for it. You die for it. When you finally have it, you realize you don't want it anymore.",0,"['emit-eht,', 'inspirational,', 'intelligence,', 'life,', 'motivational,', 'philosophy,', 'positive-quotes,', 'ratna-srivastava,', 'romantic,', 'wisdom']"
1320,Anuj Jasani,“Most intelligent people fail because of their lack of desire to achieve something by using their intelligence.”,1,"['entrepreneurs,', 'failure,', 'intelligence,', 'mindset,', 'motivational,', 'people,', 'startups,', 'success,', 'truth,', 'wisdom']"
1321,Anuj Jasani,“Stay away from people who can't see your potential.”,0,"['entrepreneurship,', 'family,', 'friends,', 'inspirational,', 'investors,', 'motivational,', 'people,', 'potential,', 'skills,', 'startups']"
1322,Anuj Jasani,"“If it's your dream to become something very important, do anything to achieve it.”",0,"['aim,', 'dreams,', 'goals,', 'important,', 'inspirational,', 'life,', 'motivational,', 'spirituality,', 'struggle,', 'success']"
1323,Anuj Jasani,"“Stop chasing people, if they aren't coming into your world after several invites then they don't deserve what you offer.”",0,"['inspirational,', 'judgemental,', 'motivational,', 'network,', 'opportunity,', 'people,', 'rejections,', 'relationships,', 'truth,', 'wisdom']"
1324,Anuj Jasani,"“To become the most successful person, focus on one thing and keep working on that one thing throughout your life.”",0,"['actions,', 'discipline,', 'entrepreneurship,', 'focus,', 'goals,', 'inspirational,', 'motivational,', 'skills,', 'success,', 'talent']"
1325,Lailah Gifty Akita,“May every day of the new year brings New Grace.”,0,"['grace,', 'motivational,', 'new-yewr']"
1326,Anuj Jasani,“My life's journey was horrible and so it's inspiring.”,0,"['experience,', 'hustle,', 'inspiration,', 'journey,', 'life,', 'life-lessons,', 'motivational,', 'struggle,', 'truth,', 'wisdom']"
1327,Anuj Jasani,“I have a strong desire to achieve my dreams and this is the reason why I am making dreams come true even after failing thousands of times.”,0,"['desire,', 'dreams,', 'entrepreneurship,', 'failures,', 'goals,', 'inspirational,', 'motivational,', 'success,', 'vision,', 'wisdom']"
1328,Rishi Mathur,"“Man can live in any world he wants, all he needs to do is change his mindset ~Rishi Mathur”",0,"['inspirational,', 'life-quotes,', 'motivational,', 'philosphy']"
1329,Shonima Kumar,"“Always dream big! But if the dream doesn't realize, move on in life chasing what is possible rather than prodding over what is not!”",0,"['inspirational,', 'life,', 'motivational,', 'poems,', 'self-help,', 'short-stories']"
1330,Teri. L. Palmer,“Don't let the fear of the unknown guide your heart and judgement; you are capable of many things and no one can stop you from greatness but yourself.”,0,['motivational']
1331,Anuj Jasani,“People should focus on becoming more knowledgeable and disciplined rather than earning degrees.”,0,"['degrees,', 'discipline,', 'education,', 'entrepreneurship,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'success,', 'truth']"
1332,Anuj Jasani,"“If you are failing again and again, remember that you are becoming smarter and more experienced than most of the people in this world.”",0,"['entrepreneurs,', 'entrepreneurship,', 'failures,', 'life,', 'motivational,', 'smart,', 'startups,', 'success,', 'truth,', 'wisdom']"
1333,Anuj Jasani,“You can go into any big corporation with clarity and confidence of your skills and knowledge and get job without degree.”,0,"['clarity,', 'confidence,', 'corporate,', 'education,', 'entrepreneurship,', 'inspirational,', 'job,', 'knowledge,', 'motivational,', 'truth']"
1334,Anuj Jasani,“Your failure of schools and colleges does not define your future.”,0,"['education,', 'entrepreneurship,', 'failures,', 'future,', 'inspirational,', 'knowledge,', 'life,', 'motivational,', 'success,', 'truth']"
1335,Anuj Jasani,“Struggle is the hardest and most beautiful phase of one's life.”,0,"['challenges,', 'entrepreneurs,', 'entrepreneurship,', 'life,', 'motivational,', 'startups,', 'struggle,', 'success,', 'truth,', 'wisdom']"
1336,Anuj Jasani,“Fearless people always achieve limitless success.”,0,"['entrepreneurs,', 'entrepreneurship,', 'fear,', 'fearless,', 'limitless,', 'motivational,', 'startups,', 'success,', 'truth,', 'wisdom']"
1337,Anuj Jasani,“Have a strong desire for something you truly believe in.”,0,"['desire,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'hope,', 'motivational,', 'startups,', 'success,', 'vision']"
1338,Anuj Jasani,“Your startup is your dream which you have been waiting for many years so give your best at any cost.”,0,"['actions,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'motivational,', 'startup,', 'struggle,', 'success,', 'vision']"
1339,Anuj Jasani,“Stress is a part of life and getting rid of stress is an art of life.”,0,"['inspirational,', 'life,', 'love,', 'meditation,', 'mindset,', 'motivational,', 'spirituality,', 'stress,', 'success,', 'yoga']"
1340,Anuj Jasani,“If you don't work on your dreams no one else will work on your dreams.”,0,"['actions,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'motivational,', 'startups,', 'success,', 'vision']"
1341,Anuj Jasani,"“No matter what happens, your job is to work on your goals in any situation in your life.”",0,"['actions,', 'circumstances,', 'dreams,', 'entrepreneurs,', 'entrepreneurship,', 'goals,', 'inspirational,', 'motivational,', 'startups,', 'vision']"
1342,Anuj Jasani,“A man can win against any powerful person if he decides to fight with the will to win at any cost under any condition.”,0,"['battle,', 'entrepreneurship,', 'fight,', 'life,', 'motivational,', 'politics,', 'position,', 'power,', 'war,', 'wisdom']"
1343,Anuj Jasani,"“Whatever you do, you have to sell something everyday.”",0,"['actions,', 'business,', 'entrepreneurs,', 'entrepreneurship,', 'inspirational,', 'motivational,', 'sell,', 'startups,', 'success,', 'trading']"
1344,Isaac Mustapha,“Whoever is trying to bring you down is already below you”,0,['motivational']
1345,Isaac Mustapha,“Yes Doubt kills more dreams than failure ever will”,0,['motivational']
1346,Nitesh Verma,"“As an unbiased individual, I do not hesitate to tell you that setting a goal does not ensure that you will achieve it.”",0,"['learn,', 'motivational,', 'self-help,', 'success-quotes,', 'zeal-for-life']"
1347,Anuj Jasani,“Once you decide to do something with a burning desire for success you have already achieved your success.”,0,"['burning-desire,', 'entrepreneurship,', 'faith,', 'goals,', 'inspirational,', 'motivational,', 'success,', 'truth,', 'vision,', 'wisdom']"
1348,Anuj Jasani,“Show your power to this world by taking your action towards your dreams.”,0,"['actions,', 'dreams,', 'entrepreneurship,', 'goals,', 'inspirational,', 'motivational,', 'power,', 'startups,', 'success,', 'wisdom']"
1349,Anuj Jasani,"“If you decide to achieve anything with clear vision and confidence, then no one can stop you to achieve it in this world.”",0,"['clarity,', 'confidence,', 'dreams,', 'goals,', 'inspirational,', 'motivational,', 'spirituality,', 'success,', 'vision,', 'wisdom']"
1350,Aldrich Chan,“What endures in states of extreme suffering and euphoria? Meaning.”,1,"['inspirational,', 'meaning,', 'motivational']"
1351,Lailah Gifty Akita,“Do not lose courage in any circumstance.”,0,"['circumstance,', 'courage,', 'motivational']"
1352,Jerry Gladstone,“Don't let anybody put you in a box. You are much more than a millennial...much more!”,0,"['millennials,', 'motivational']"
1353,Reed Abbitt Moore,"“Do pushups, so if you fall down you can get up fast, do pullups, so you can pull yourself over a fence if need be, do sit ups, so you can get out of bed in a hurry, do squats, so you can jump up with power, do calf raises, so you can climb hills like a young roe, and run, run so you can out pace the enemy, and fast while the food is plenteous so you'll be prepared when the food is none.”",0,['motivational']
1354,Reed Abbitt Moore,"“Do push-ups, so if you fall down you can get up fast, do pull-ups, so you can pull yourself over a fence if need be, do sit-ups, so you can get out of bed in a hurry, do squats, so you can jump up with power, do calf raises, so you can climb hills like a young roe, and run, run so you can out pace the enemy, and fast while the food is plenteous so you'll be prepared when the food is none.”",0,['motivational']
1355,Reed Abbitt Moore,"“Do push-ups, so if you fall down you can get up fast, do pull-ups, so you can pull yourself out of a hole, do sit-ups, so you can get out of bed in a hurry, do squats, so you can jump up with power, do calf raises, so you can climb hills like a young roe, and run, run so you can out pace the enemy, and fast while the food is plenteous so you'll be prepared when the food is none.”",0,['motivational']
1356,Carlos Castaneda,"“We either make ourselves miserable, or we make ourselves strong. The amount of work is the same!”",0,"['inspirational,', 'motivational']"
1357,Shaa Zainol,“Your efforts will bring colours to those who need them; believe in your wings before you fly. Believe in your destination before embarking on the journey and give it a try.”,0,"['encouragement-quotes,', 'help-others,', 'inspirational,', 'motivational']"
1358,Lailah Gifty Akita,"“Without the charity of christ birth, can there be any Christmas?”",0,"['christ-birth,', 'christian,', 'christmas,', 'motivational']"
1359,Lailah Gifty Akita,“Be grateful to God every year you live.”,0,"['god,', 'grateful,', 'motivational']"
